"","SOURCE_IP","EXPORT_TIME","INTERFACE_ID","DESTINATION_IP","SOURCE_PORT","DESTINATION_PORT","PROTOCOL","REQUEST_TIME","LOG_ACTION","Reliability","Risk","Type","Country","Locale","Coords","x","simpletype"
"1","103.210.135.136","2018-03-19","eni-4f4c1684","10.80.11.15",45480,2222,6,"2018-02-24","REJECT",4,2,"Malicious Host","IN","Bangalore","12.983300209,77.5832977295","3","Malicious Host"
"2","103.89.89.192","2018-03-19","eni-746177b9","10.80.9.242",59161,22,6,"2018-02-24","REJECT",4,3,"Malicious Host","VN","Hanoi","21.0333003998,105.849998474","3","Malicious Host"
"3","106.187.45.144","2018-03-19","eni-f46d752b","10.80.7.127",58676,8888,6,"2018-02-24","REJECT",4,2,"Malicious Host","JP","","35.6899986267,139.690002441","3","Malicious Host"
"4","107.170.252.100","2018-03-19","eni-938edf92","10.80.2.26",54801,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","San Francisco","37.7312011719,-122.382598877","3","Malicious Host"
"5","107.170.252.100","2018-03-19","eni-e001f15b","10.80.2.149",55033,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","San Francisco","37.7312011719,-122.382598877","3","Malicious Host"
"6","107.182.16.112","2018-03-19","eni-9db8fb9d","10.80.1.208",56558,19,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Wilkes Barre","41.2028999329,-75.9027023315","3","Malicious Host"
"7","107.182.16.112","2018-03-19","eni-494f5de4","10.80.11.216",56558,19,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Wilkes Barre","41.2028999329,-75.9027023315","3","Malicious Host"
"8","107.182.16.112","2018-03-19","eni-28fb6c93","10.83.1.30",56558,19,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Wilkes Barre","41.2028999329,-75.9027023315","3","Malicious Host"
"9","107.182.16.112","2018-03-19","eni-e0a7ef5b","10.83.0.184",56558,19,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Wilkes Barre","41.2028999329,-75.9027023315","3","Malicious Host"
"10","107.182.16.112","2018-03-19","eni-c45cbc7f","10.80.2.202",56558,19,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Wilkes Barre","41.2028999329,-75.9027023315","3","Malicious Host"
"11","107.182.16.112","2018-03-19","eni-821d206a","10.83.1.13",56558,19,17,"2018-02-24","ACCEPT",4,2,"Malicious Host","US","Wilkes Barre","41.2028999329,-75.9027023315","3","Malicious Host"
"12","107.182.16.112","2018-03-19","eni-746177b9","10.80.9.242",56558,19,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Wilkes Barre","41.2028999329,-75.9027023315","3","Malicious Host"
"13","107.6.171.130","2018-03-19","eni-d9305775","10.80.11.80",46952,45254,6,"2018-02-24","REJECT",4,2,"Malicious Host","NL","Amsterdam","52.2797012329,4.75509977341","3","Malicious Host"
"14","108.178.61.58","2018-03-19","eni-f534ea00","10.80.10.223",56200,53731,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Chicago","41.8824996948,-87.6440963745","3","Malicious Host"
"15","110.135.110.4","2018-03-19","eni-69242a68","10.83.2.79",28621,2323,6,"2018-02-24","REJECT",4,2,"Malicious Host","JP","Koto","35.6599998474,139.80670166","3","Malicious Host"
"16","110.186.73.233","2018-03-19","eni-75e558b2","10.80.6.54",57524,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Chengdu","30.6667003632,104.066703796","3","Malicious Host"
"17","110.37.230.98","2018-03-19","eni-bd3d2377","10.83.10.96",53799,1433,6,"2018-02-24","REJECT",4,3,"Malicious Host","PK","Karachi","24.9055995941,67.0821990967","3","Malicious Host"
"18","110.90.99.57","2018-03-19","eni-3387459c","10.80.8.218",44876,1433,6,"2018-02-24","REJECT",1,2,"Malicious Host","CN","Fuzhou","26.0613994598,119.306098938","3","Malicious Host"
"19","111.206.169.157","2018-03-19","eni-dd7ab728","10.83.11.120",44383,11223,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Beijing","39.9289016724,116.388298035","3","Malicious Host"
"20","111.73.45.178","2018-03-19","eni-d9305775","10.80.11.80",6000,3306,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Nanchang","28.5499992371,115.933296204","3","Malicious Host"
"21","111.73.46.34","2018-03-19","eni-17281bda","10.83.8.12",6000,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Nanchang","28.5499992371,115.933296204","3","Malicious Host"
"22","111.93.233.86","2018-03-19","eni-f534ea00","10.80.10.223",40671,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","IN","Delhi","28.6667003632,77.2166976929","3","Malicious Host"
"23","112.217.150.112","2018-03-19","eni-f23e6202","10.80.9.246",2727,22,6,"2018-02-24","ACCEPT",4,3,"Malicious Host","KR","","37.5111999512,126.974098206","3","Malicious Host"
"24","112.217.150.112","2018-03-19","eni-00eab5bb","10.83.2.133",2727,22,6,"2018-02-24","REJECT",4,3,"Malicious Host","KR","","37.5111999512,126.974098206","3","Malicious Host"
"25","112.217.150.112","2018-03-19","eni-494f5de4","10.80.11.216",2727,22,6,"2018-02-24","REJECT",4,3,"Malicious Host","KR","","37.5111999512,126.974098206","3","Malicious Host"
"26","112.217.150.112","2018-03-19","eni-28fb6c93","10.83.1.30",2727,22,6,"2018-02-24","REJECT",4,3,"Malicious Host","KR","","37.5111999512,126.974098206","3","Malicious Host"
"27","112.217.150.112","2018-03-19","eni-c45cbc7f","10.80.2.202",2727,22,6,"2018-02-24","REJECT",4,3,"Malicious Host","KR","","37.5111999512,126.974098206","3","Malicious Host"
"28","112.217.150.112","2018-03-19","eni-746177b9","10.80.9.242",2727,22,6,"2018-02-24","REJECT",4,3,"Malicious Host","KR","","37.5111999512,126.974098206","3","Malicious Host"
"29","112.72.137.237","2018-03-19","eni-28fb6c93","10.83.1.30",29715,23,6,"2018-02-24","REJECT",4,3,"Malicious Host","KR","Busan","35.1027984619,129.040298462","3","Malicious Host"
"30","112.72.141.100","2018-03-19","eni-d9305775","10.80.11.80",4274,23,6,"2018-02-24","REJECT",4,3,"Malicious Host","KR","Busan","35.1027984619,129.040298462","3","Malicious Host"
"31","114.251.126.200","2018-03-19","eni-f46d752b","10.80.7.127",51272,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Beijing","39.9289016724,116.388298035","3","Malicious Host"
"32","115.126.247.29","2018-03-19","eni-dd7ab728","10.83.11.120",48363,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","KR","Incheon","37.4536018372,126.731697083","3","Malicious Host"
"33","115.231.120.50","2018-03-19","eni-f46d752b","10.80.7.127",49624,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","","32.0616989136,118.777801514","3","Malicious Host"
"34","115.236.37.82","2018-03-19","eni-75e558b2","10.80.6.54",16893,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Hangzhou","30.2936000824,120.161399841","3","Malicious Host"
"35","116.209.233.66","2018-03-19","eni-746177b9","10.80.9.242",26704,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Wuhan","30.5800991058,114.273399353","3","Malicious Host"
"36","116.255.203.141","2018-03-19","eni-28fb6c93","10.83.1.30",43169,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Zhengzhou","34.6836013794,113.532501221","3","Malicious Host"
"37","118.123.12.177","2018-03-19","eni-e001f15b","10.80.2.149",50270,3128,6,"2018-02-23","REJECT",4,2,"Malicious Host","CN","Chengdu","30.6667003632,104.066703796","3","Malicious Host"
"38","118.193.139.108","2018-03-19","eni-9b81d59a","10.80.0.84",6000,1521,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"39","119.17.25.3","2018-03-19","eni-6aa7c76b","10.80.1.159",43199,23,6,"2018-02-23","REJECT",4,2,"Malicious Host","KR","Seoul","37.5984992981,126.978302002","3","Malicious Host"
"40","119.184.45.80","2018-03-19","eni-f46d752b","10.80.7.127",25504,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Jinan","36.6683006287,116.997200012","3","Malicious Host"
"41","119.195.174.123","2018-03-19","eni-d9305775","10.80.11.80",43818,23,6,"2018-02-24","REJECT",4,3,"Malicious Host","KR","Seosan","36.7817001343,126.452201843","3","Malicious Host"
"42","119.242.150.253","2018-03-19","eni-28fb6c93","10.83.1.30",34534,2323,6,"2018-02-24","REJECT",4,2,"Malicious Host","JP","Tokyo","35.6850013733,139.751403809","3","Malicious Host"
"43","119.247.217.244","2018-03-19","eni-4f4c1684","10.80.11.15",49617,5555,6,"2018-02-24","REJECT",4,2,"Malicious Host","HK","Central District","22.2833003998,114.150001526","3","Malicious Host"
"44","119.60.12.30","2018-03-19","eni-6aa7c76b","10.80.1.159",47741,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Yinchuan","38.4681015015,106.273101807","3","Malicious Host"
"45","121.176.85.248","2018-03-19","eni-f23e6202","10.80.9.246",59445,23,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","KR","Namhae","34.8394012451,127.89440155","3","Malicious Host"
"46","121.177.220.136","2018-03-19","eni-f23e6202","10.80.9.246",60457,23,6,"2018-02-23","ACCEPT",4,2,"Malicious Host","KR","Suncheon","34.9481010437,127.489501953","3","Malicious Host"
"47","121.18.238.39","2018-03-19","eni-f28fe32d","10.83.7.191",50226,22,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","CN","Hebei","39.8897018433,115.275001526","3","Malicious Host"
"48","122.116.184.138","2018-03-19","eni-4f4c1684","10.80.11.15",34041,5555,6,"2018-02-24","REJECT",4,2,"Malicious Host","TW","","23.5,121.0","3","Malicious Host"
"49","122.144.9.53","2018-03-19","eni-9b81d59a","10.80.0.84",51530,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","BD","","23.7000007629,90.375","3","Malicious Host"
"50","122.224.11.0","2018-03-19","eni-17281bda","10.83.8.12",54817,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Beijing","39.9289016724,116.388298035","3","Malicious Host"
"51","123.114.14.110","2018-03-19","eni-821d206a","10.83.1.13",38082,1433,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","CN","Beijing","39.9289016724,116.388298035","3","Malicious Host"
"52","123.249.76.36","2018-03-19","eni-9d336f42","10.80.5.103",6000,3306,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shenzhen","22.5333003998,114.133300781","3","Malicious Host"
"53","123.249.76.36","2018-03-19","eni-28fb6c93","10.83.1.30",6000,3306,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shenzhen","22.5333003998,114.133300781","3","Malicious Host"
"54","123.249.76.36","2018-03-19","eni-e0a7ef5b","10.83.0.184",6000,3306,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shenzhen","22.5333003998,114.133300781","3","Malicious Host"
"55","124.129.26.11","2018-03-19","eni-f23e6202","10.80.9.246",4864,1433,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","CN","Jinan","36.6683006287,116.997200012","3","Malicious Host"
"56","128.199.134.197","2018-03-19","eni-9815cf73","10.80.1.227",28842,1900,17,"2018-02-23","REJECT",4,2,"Malicious Host","SG","Singapore","1.29309999943,103.855796814","3","Malicious Host"
"57","139.162.112.248","2018-03-19","eni-17281bda","10.83.8.12",34362,8080,6,"2018-02-24","REJECT",4,2,"Malicious Host","JP","Tokyo","35.6850013733,139.751403809","3","Malicious Host"
"58","139.162.84.112","2018-03-19","eni-9db8fb9d","10.80.1.208",39405,8000,6,"2018-02-24","REJECT",4,2,"Malicious Host","JP","Tokyo","35.6850013733,139.751403809","3","Malicious Host"
"59","139.60.160.222","2018-03-19","eni-746177b9","10.80.9.242",65531,3301,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","New York","40.751701355,-73.9772033691","3","Malicious Host"
"60","139.60.160.222","2018-03-19","eni-746177b9","10.80.9.242",65531,3300,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","New York","40.751701355,-73.9772033691","3","Malicious Host"
"61","139.60.160.222","2018-03-19","eni-f46d752b","10.80.7.127",65531,3301,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","New York","40.751701355,-73.9772033691","3","Malicious Host"
"62","139.60.160.222","2018-03-19","eni-38cc39e6","10.80.4.143",65525,3301,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","New York","40.751701355,-73.9772033691","3","Malicious Host"
"63","139.60.160.222","2018-03-19","eni-38cc39e6","10.80.4.143",65525,3300,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","New York","40.751701355,-73.9772033691","3","Malicious Host"
"64","139.60.160.222","2018-03-19","eni-f46d752b","10.80.7.127",65531,3300,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","New York","40.751701355,-73.9772033691","3","Malicious Host"
"65","139.60.161.89","2018-03-19","eni-f46d752b","10.80.7.127",53210,3399,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","New York","40.751701355,-73.9772033691","3","Malicious Host"
"66","14.134.100.12","2018-03-19","eni-e1fff024","10.83.5.39",20422,16593,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","CN","Yinchuan","38.4681015015,106.273101807","3","Malicious Host"
"67","14.134.100.8","2018-03-19","eni-f534ea00","10.80.10.223",23011,16219,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Yinchuan","38.4681015015,106.273101807","3","Malicious Host"
"68","14.134.3.4","2018-03-19","eni-9d336f42","10.80.5.103",17788,5269,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Yinchuan","38.4681015015,106.273101807","3","Malicious Host"
"69","141.212.122.96","2018-03-19","eni-228674ee","10.80.8.212",45744,995,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Ann Arbor","42.2775993347,-83.7408981323","3","Malicious Host"
"70","141.212.122.97","2018-03-19","eni-228674ee","10.80.8.212",54801,995,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Ann Arbor","42.2775993347,-83.7408981323","3","Malicious Host"
"71","144.217.180.210","2018-03-19","eni-28fb6c93","10.83.1.30",1369,5060,17,"2018-02-24","REJECT",4,2,"Malicious Host","CA","Beauharnois","45.3167991638,-73.8658981323","3","Malicious Host"
"72","144.217.180.210","2018-03-19","eni-9815cf73","10.80.1.227",1369,5060,17,"2018-02-24","REJECT",4,2,"Malicious Host","CA","Beauharnois","45.3167991638,-73.8658981323","3","Malicious Host"
"73","144.217.180.216","2018-03-19","eni-75e558b2","10.80.6.54",1388,5060,17,"2018-02-24","REJECT",4,2,"Malicious Host","CA","Beauharnois","45.3167991638,-73.8658981323","3","Malicious Host"
"74","146.0.77.142","2018-03-19","eni-75e558b2","10.80.6.54",49538,33000,6,"2018-02-24","REJECT",4,2,"Malicious Host","NL","","52.3824005127,4.89949989319","3","Malicious Host"
"75","146.0.77.142","2018-03-19","eni-3387459c","10.80.8.218",49538,22333,6,"2018-02-24","REJECT",4,2,"Malicious Host","NL","","52.3824005127,4.89949989319","3","Malicious Host"
"76","148.153.44.86","2018-03-19","eni-28fb6c93","10.83.1.30",54984,1604,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Plano","33.081199646,-96.8133010864","3","Malicious Host"
"77","151.106.17.146","2018-03-19","eni-f46d752b","10.80.7.127",5274,5060,17,"2018-02-23","REJECT",4,2,"Malicious Host","FR","","48.8582000732,2.33870005608","3","Malicious Host"
"78","151.106.17.146","2018-03-19","eni-38cc39e6","10.80.4.143",5239,5060,17,"2018-02-23","REJECT",4,2,"Malicious Host","FR","","48.8582000732,2.33870005608","3","Malicious Host"
"79","151.106.17.146","2018-03-19","eni-6aa7c76b","10.80.1.159",5456,5060,17,"2018-02-23","REJECT",4,2,"Malicious Host","FR","","48.8582000732,2.33870005608","3","Malicious Host"
"80","159.65.34.76","2018-03-19","eni-9b81d59a","10.80.0.84",44519,1091,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Clifton","40.8325996399,-74.1306991577","3","Malicious Host"
"81","159.65.62.20","2018-03-19","eni-c5db9b07","10.80.6.147",44293,3306,6,"2018-02-23","ACCEPT",4,2,"Malicious Host","GB","London","51.5141983032,-0.0930999964476","3","Malicious Host"
"82","159.65.62.20","2018-03-19","eni-f28fe32d","10.83.7.191",44293,3306,6,"2018-02-24","REJECT",4,2,"Malicious Host","GB","London","51.5141983032,-0.0930999964476","3","Malicious Host"
"83","159.65.62.20","2018-03-19","eni-69242a68","10.83.2.79",44293,1025,6,"2018-02-24","REJECT",4,2,"Malicious Host","GB","London","51.5141983032,-0.0930999964476","3","Malicious Host"
"84","159.65.62.20","2018-03-19","eni-38cc39e6","10.80.4.143",44293,199,6,"2018-02-23","REJECT",4,2,"Malicious Host","GB","London","51.5141983032,-0.0930999964476","3","Malicious Host"
"85","159.65.75.92","2018-03-19","eni-c5db9b07","10.80.6.147",42591,22,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","US","Santa Clara","37.3501014709,-121.985397339","3","Malicious Host"
"86","159.89.47.170","2018-03-19","eni-f28fe32d","10.83.7.191",39172,22,6,"2018-02-24","ACCEPT",4,3,"Malicious Host","US","Clifton","40.8325996399,-74.1306991577","3","Malicious Host"
"87","159.89.98.154","2018-03-19","eni-dd7ab728","10.83.11.120",45522,102,6,"2018-02-24","REJECT",4,2,"Malicious Host","DE","Frankfurt","50.1166992188,8.68330001831","3","Malicious Host"
"88","163.172.153.21","2018-03-19","eni-f28fe32d","10.83.7.191",5085,5060,17,"2018-02-24","REJECT",4,2,"Malicious Host","FR","","48.8582000732,2.33870005608","3","Malicious Host"
"89","163.172.153.21","2018-03-19","eni-f28fe32d","10.83.7.191",5089,5060,17,"2018-02-24","REJECT",4,2,"Malicious Host","FR","","48.8582000732,2.33870005608","3","Malicious Host"
"90","163.172.153.21","2018-03-19","eni-f28fe32d","10.83.7.191",5066,5060,17,"2018-02-24","REJECT",4,2,"Malicious Host","FR","","48.8582000732,2.33870005608","3","Malicious Host"
"91","163.172.159.86","2018-03-19","eni-17281bda","10.83.8.12",5088,5060,17,"2018-02-24","REJECT",4,2,"Malicious Host","FR","","48.8582000732,2.33870005608","3","Malicious Host"
"92","163.172.159.86","2018-03-19","eni-6a5ddeb4","10.83.6.235",5080,5060,17,"2018-02-24","REJECT",4,2,"Malicious Host","FR","","48.8582000732,2.33870005608","3","Malicious Host"
"93","171.116.90.21","2018-03-19","eni-e0a7ef5b","10.83.0.184",37453,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Taiyuan","37.7268981934,112.470802307","3","Malicious Host"
"94","172.90.34.242","2018-03-19","eni-c45cbc7f","10.80.2.202",57394,5555,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Anaheim","33.810798645,-117.916900635","3","Malicious Host"
"95","176.32.33.238","2018-03-19","eni-4f4c1684","10.80.11.15",57161,80,6,"2018-02-24","REJECT",4,2,"Malicious Host","RU","","55.7386016846,37.6068000793","3","Malicious Host"
"96","178.62.44.104","2018-03-19","eni-4f4c1684","10.80.11.15",60000,222,6,"2018-02-24","REJECT",4,2,"Malicious Host","GB","London","51.5141983032,-0.0930999964476","3","Malicious Host"
"97","181.139.25.138","2018-03-19","eni-00eab5bb","10.83.2.133",23478,2323,6,"2018-02-24","REJECT",4,3,"Malicious Host","CO","Medellin","6.25180006027,-75.5635986328","3","Malicious Host"
"98","181.214.87.12","2018-03-19","eni-9815cf73","10.80.1.227",51277,9921,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"99","181.214.87.14","2018-03-19","eni-f46d752b","10.80.7.127",56506,3168,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"100","181.214.87.14","2018-03-19","eni-c5db9b07","10.80.6.147",56506,3121,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"101","181.214.87.14","2018-03-19","eni-75e558b2","10.80.6.54",41197,3181,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"102","181.214.87.14","2018-03-19","eni-d9305775","10.80.11.80",56315,3463,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"103","181.214.87.14","2018-03-19","eni-75e558b2","10.80.6.54",56506,3188,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"104","181.214.87.14","2018-03-19","eni-75e558b2","10.80.6.54",56506,3156,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"105","181.214.87.14","2018-03-19","eni-75e558b2","10.80.6.54",56506,3444,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"106","181.214.87.14","2018-03-19","eni-6a5ddeb4","10.83.6.235",56506,3155,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"107","181.214.87.14","2018-03-19","eni-dd7ab728","10.83.11.120",56506,3120,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"108","181.214.87.14","2018-03-19","eni-75e558b2","10.80.6.54",56506,3401,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"109","181.214.87.14","2018-03-19","eni-f534ea00","10.80.10.223",56506,3197,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"110","181.214.87.14","2018-03-19","eni-9db8fb9d","10.80.1.208",56506,3178,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"111","181.214.87.14","2018-03-19","eni-494f5de4","10.80.11.216",56506,3069,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"112","181.214.87.14","2018-03-19","eni-bd3d2377","10.83.10.96",56506,3300,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"113","181.214.87.14","2018-03-19","eni-bd3d2377","10.83.10.96",56506,3138,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"114","181.214.87.14","2018-03-19","eni-17281bda","10.83.8.12",41197,3154,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"115","181.214.87.14","2018-03-19","eni-f534ea00","10.80.10.223",56506,3147,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"116","181.214.87.14","2018-03-19","eni-4f4c1684","10.80.11.15",56315,3206,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"117","181.214.87.14","2018-03-19","eni-75e558b2","10.80.6.54",56506,3064,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"118","181.214.87.14","2018-03-19","eni-f23e6202","10.80.9.246",56506,3264,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"119","181.214.87.14","2018-03-19","eni-9815cf73","10.80.1.227",41197,3464,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"120","181.214.87.14","2018-03-19","eni-746177b9","10.80.9.242",56506,3116,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"121","181.214.87.14","2018-03-19","eni-75e558b2","10.80.6.54",56506,3291,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"122","181.214.87.14","2018-03-19","eni-746177b9","10.80.9.242",56506,3137,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"123","181.214.87.14","2018-03-19","eni-bd3d2377","10.83.10.96",56506,3165,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"124","181.214.87.14","2018-03-19","eni-40460d8d","10.83.8.171",56506,3064,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"125","181.214.87.14","2018-03-19","eni-bd3d2377","10.83.10.96",56506,3170,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"126","181.214.87.14","2018-03-19","eni-746177b9","10.80.9.242",56506,3118,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"127","181.214.87.14","2018-03-19","eni-40460d8d","10.83.8.171",56506,3173,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"128","181.214.87.223","2018-03-19","eni-dd7ab728","10.83.11.120",42748,5900,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"129","181.214.87.51","2018-03-19","eni-9815cf73","10.80.1.227",57163,3388,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Las Vegas","36.1749992371,-115.137199402","3","Malicious Host"
"130","182.100.67.118","2018-03-19","eni-38cc39e6","10.80.4.143",47871,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"131","182.100.67.118","2018-03-19","eni-746177b9","10.80.9.242",57595,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"132","182.100.67.118","2018-03-19","eni-f534ea00","10.80.10.223",33649,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"133","182.100.67.118","2018-03-19","eni-dd7ab728","10.83.11.120",37501,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"134","182.100.67.118","2018-03-19","eni-28fb6c93","10.83.1.30",55458,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"135","182.100.67.118","2018-03-19","eni-f28fe32d","10.83.7.191",45021,22,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"136","182.100.67.118","2018-03-19","eni-6aa7c76b","10.80.1.159",39462,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"137","182.100.67.118","2018-03-19","eni-00eab5bb","10.83.2.133",33203,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Shanghai","31.0456008911,121.39969635","3","Malicious Host"
"138","183.2.233.132","2018-03-19","eni-d9305775","10.80.11.80",49733,1433,6,"2018-02-24","REJECT",4,2,"Malicious Host","CN","Guangzhou","23.1166992188,113.25","3","Malicious Host"
"139","183.234.57.184","2018-03-19","eni-821d206a","10.83.1.13",55981,1433,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","CN","Guangzhou","23.1166992188,113.25","3","Malicious Host"
